global_index,SUB_addr,MAIN_addr,disk_offset,payload_start,sector_key,sector_local_index,decoded_old,decoded_new,raw_old,raw_new
304,0x4C9A,0x0D9A,0x06105,0x05DA0,0x3B,0x09A,1A,50,79,AF
305,0x4C9B,0x0D9B,0x06104,0x05DA0,0x3B,0x09B,B0,21,10,81
306,0x4C9C,0x0D9C,0x06103,0x05DA0,0x3B,0x09C,1A,70,7B,D1
307,0x4C9D,0x0D9D,0x06102,0x05DA0,0x3B,0x09D,30,34,92,96
308,0x4C9E,0x0D9E,0x06101,0x05DA0,0x3B,0x09E,3B,80,9E,E3
309,0x4C9F,0x0D9F,0x06100,0x05DA0,0x3B,0x09F,60,20,C4,84
310,0x4CA0,0x0DA0,0x060FF,0x05DA0,0x3B,0x0A0,2A,10,8F,75
311,0x4CA1,0x0DA1,0x060FE,0x05DA0,0x3B,0x0A1,30,12,96,78
312,0x4CA2,0x0DA2,0x060FD,0x05DA0,0x3B,0x0A2,1A,A0,81,07
313,0x4CA3,0x0DA3,0x060FC,0x05DA0,0x3B,0x0A3,D0,DE,38,46
314,0x4CA4,0x0DA4,0x060FB,0x05DA0,0x3B,0x0A4,32,C0,9B,29
315,0x4CA5,0x0DA5,0x060FA,0x05DA0,0x3B,0x0A5,E0,17,4A,81
316,0x4CA6,0x0DA6,0x060F9,0x05DA0,0x3B,0x0A6,28,80,93,EB
317,0x4CA7,0x0DA7,0x060F8,0x05DA0,0x3B,0x0A7,80,DE,EC,4A
318,0x4CA8,0x0DA8,0x060F7,0x05DA0,0x3B,0x0A8,C2,10,2F,7D
319,0x4CA9,0x0DA9,0x060F6,0x05DA0,0x3B,0x0A9,40,12,AE,80
320,0x4CAA,0x0DAA,0x060F5,0x05DA0,0x3B,0x0AA,18,60,87,CF
321,0x4CAB,0x0DAB,0x060F4,0x05DA0,0x3B,0x0AB,F0,9F,60,0F
322,0x4CAC,0x0DAC,0x060F3,0x05DA0,0x3B,0x0AC,28,E0,99,51
323,0x4CAD,0x0DAD,0x060F2,0x05DA0,0x3B,0x0AD,D0,3C,42,AE
324,0x4CAE,0x0DAE,0x060F1,0x05DA0,0x3B,0x0AE,BE,A0,31,13
325,0x4CAF,0x0DAF,0x060F0,0x05DA0,0x3B,0x0AF,C0,17,34,8B
326,0x4CB0,0x0DB0,0x060EF,0x05DA0,0x3B,0x0B0,18,10,8D,85
327,0x4CB1,0x0DB1,0x060EE,0x05DA0,0x3B,0x0B1,20,12,96,88
328,0x4CB2,0x0DB2,0x060ED,0x05DA0,0x3B,0x0B2,DD,A0,54,17
329,0x4CB3,0x0DB3,0x060EC,0x05DA0,0x3B,0x0B3,B0,24,28,9C
330,0x4CB4,0x0DB4,0x060EB,0x05DA0,0x3B,0x0B4,B6,D0,2F,49
331,0x4CB5,0x0DB5,0x060EA,0x05DA0,0x3B,0x0B5,20,24,9A,9E
332,0x4CB6,0x0DB6,0x060E9,0x05DA0,0x3B,0x0B6,39,10,B4,8B
333,0x4CB7,0x0DB7,0x060E8,0x05DA0,0x3B,0x0B7,F0,12,6C,8E
334,0x4CB8,0x0DB8,0x060E7,0x05DA0,0x3B,0x0B8,82,80,FF,FD
335,0x4CB9,0x0DB9,0x060E6,0x05DA0,0x3B,0x0B9,A0,30,1E,AE
336,0x4CBA,0x0DBA,0x060E5,0x05DA0,0x3B,0x0BA,38,30,B7,AF
337,0x4CBB,0x0DBB,0x060E4,0x05DA0,0x3B,0x0BB,00,12,80,92
338,0x4CBC,0x0DBC,0x060E3,0x05DA0,0x3B,0x0BC,BB,0F,3C,90
339,0x4CBD,0x0DBD,0x060E2,0x05DA0,0x3B,0x0BD,70,A0,F2,22
340,0x4CBE,0x0DBE,0x060E1,0x05DA0,0x3B,0x0BE,19,DE,9C,61
341,0x4CBF,0x0DBF,0x060E0,0x05DA0,0x3B,0x0BF,F0,C0,74,44
342,0x4CC0,0x0DC0,0x060DF,0x05DA0,0x3B,0x0C0,19,17,9E,9C
343,0x4CC1,0x0DC1,0x060DE,0x05DA0,0x3B,0x0C1,E0,80,66,06
344,0x4CC2,0x0DC2,0x060DD,0x05DA0,0x3B,0x0C2,F7,DE,7E,65
345,0x4CC3,0x0DC3,0x060DC,0x05DA0,0x3B,0x0C3,20,10,A8,98
347,0x4CC5,0x0DC5,0x060DA,0x05DA0,0x3B,0x0C5,F0,60,7A,EA
348,0x4CC6,0x0DC6,0x060D9,0x05DA0,0x3B,0x0C6,B6,9F,41,2A
350,0x4CC8,0x0DC8,0x060D7,0x05DA0,0x3B,0x0C8,29,3C,B6,C9
351,0x4CC9,0x0DC9,0x060D6,0x05DA0,0x3B,0x0C9,30,A0,BE,2E
352,0x4CCA,0x0DCA,0x060D5,0x05DA0,0x3B,0x0CA,28,17,B7,A6
353,0x4CCB,0x0DCB,0x060D4,0x05DA0,0x3B,0x0CB,F0,10,80,A0
354,0x4CCC,0x0DCC,0x060D3,0x05DA0,0x3B,0x0CC,19,12,AA,A3
355,0x4CCD,0x0DCD,0x060D2,0x05DA0,0x3B,0x0CD,30,B0,C2,42
356,0x4CCE,0x0DCE,0x060D1,0x05DA0,0x3B,0x0CE,12,20,A5,B3
357,0x4CCF,0x0DCF,0x060D0,0x05DA0,0x3B,0x0CF,10,90,A4,24
358,0x4CD0,0x0DD0,0x060CF,0x05DA0,0x3B,0x0D0,12,1D,A7,B2
359,0x4CD1,0x0DD1,0x060CE,0x05DA0,0x3B,0x0D1,10,A0,A6,36
360,0x4CD2,0x0DD2,0x060CD,0x05DA0,0x3B,0x0D2,12,17,A9,AE
363,0x4CD5,0x0DD5,0x060CA,0x05DA0,0x3B,0x0D5,0F,A0,A9,3A
364,0x4CD6,0x0DD6,0x060C9,0x05DA0,0x3B,0x0D6,10,2E,AB,C9
365,0x4CD7,0x0DD7,0x060C8,0x05DA0,0x3B,0x0D7,12,10,AE,AC
366,0x4CD8,0x0DD8,0x060C7,0x05DA0,0x3B,0x0D8,10,12,AD,AF
367,0x4CD9,0x0DD9,0x060C6,0x05DA0,0x3B,0x0D9,12,80,B0,1E
368,0x4CDA,0x0DDA,0x060C5,0x05DA0,0x3B,0x0DA,D0,30,6F,CF
369,0x4CDB,0x0DDB,0x060C4,0x05DA0,0x3B,0x0DB,19,30,B9,D0
370,0x4CDC,0x0DDC,0x060C3,0x05DA0,0x3B,0x0DC,70,12,11,B3
371,0x4CDD,0x0DDD,0x060C2,0x05DA0,0x3B,0x0DD,19,0F,BB,B1
372,0x4CDE,0x0DDE,0x060C1,0x05DA0,0x3B,0x0DE,60,50,03,F3
373,0x4CDF,0x0DDF,0x060C0,0x05DA0,0x3B,0x0DF,28,21,CC,C5
374,0x4CE0,0x0DE0,0x060BF,0x05DA0,0x3B,0x0E0,D0,10,75,B5
375,0x4CE1,0x0DE1,0x060BE,0x05DA0,0x3B,0x0E1,19,12,BF,B8
376,0x4CE2,0x0DE2,0x060BD,0x05DA0,0x3B,0x0E2,C0,40,67,E7
377,0x4CE3,0x0DE3,0x060BC,0x05DA0,0x3B,0x0E3,38,20,E0,C8
378,0x4CE4,0x0DE4,0x060BB,0x05DA0,0x3B,0x0E4,F0,80,99,29
379,0x4CE5,0x0DE5,0x060BA,0x05DA0,0x3B,0x0E5,28,DE,D2,88
380,0x4CE6,0x0DE6,0x060B9,0x05DA0,0x3B,0x0E6,20,50,CB,FB
381,0x4CE7,0x0DE7,0x060B8,0x05DA0,0x3B,0x0E7,12,34,BE,E0
382,0x4CE8,0x0DE8,0x060B7,0x05DA0,0x3B,0x0E8,D0,10,7D,BD
383,0x4CE9,0x0DE9,0x060B6,0x05DA0,0x3B,0x0E9,BE,12,6C,C0
384,0x4CEA,0x0DEA,0x060B5,0x05DA0,0x3B,0x0EA,E0,B0,8F,5F
385,0x4CEB,0x0DEB,0x060B4,0x05DA0,0x3B,0x0EB,28,3B,D8,EB
386,0x4CEC,0x0DEC,0x060B3,0x05DA0,0x3B,0x0EC,20,00,D1,B1
387,0x4CED,0x0DED,0x060B2,0x05DA0,0x3B,0x0ED,DD,20,8F,D2
388,0x4CEE,0x0DEE,0x060B1,0x05DA0,0x3B,0x0EE,B0,10,63,C3
389,0x4CEF,0x0DEF,0x060B0,0x05DA0,0x3B,0x0EF,B6,12,6A,C6
390,0x4CF0,0x0DF0,0x060AF,0x05DA0,0x3B,0x0F0,C0,A0,75,55
391,0x4CF1,0x0DF1,0x060AE,0x05DA0,0x3B,0x0F1,18,2E,CE,E4
392,0x4CF2,0x0DF2,0x060AD,0x05DA0,0x3B,0x0F2,A0,10,57,C7
393,0x4CF3,0x0DF3,0x060AC,0x05DA0,0x3B,0x0F3,7A,12,32,CA
394,0x4CF4,0x0DF4,0x060AB,0x05DA0,0x3B,0x0F4,B0,F0,69,A9
395,0x4CF5,0x0DF5,0x060AA,0x05DA0,0x3B,0x0F5,38,1D,F2,D7
396,0x4CF6,0x0DF6,0x060A9,0x05DA0,0x3B,0x0F6,E0,90,9B,4B
397,0x4CF7,0x0DF7,0x060A8,0x05DA0,0x3B,0x0F7,F7,DE,B3,9A
398,0x4CF8,0x0DF8,0x060A7,0x05DA0,0x3B,0x0F8,30,C0,ED,7D
399,0x4CF9,0x0DF9,0x060A6,0x05DA0,0x3B,0x0F9,12,27,D0,E5
400,0x4CFA,0x0DFA,0x060A5,0x05DA0,0x3B,0x0FA,10,60,CF,1F
402,0x4CFC,0x0DFC,0x060A3,0x05DA0,0x3B,0x0FC,10,60,D1,21
404,0x4CFE,0x0DFE,0x060A1,0x05DA0,0x3B,0x0FE,0F,60,D2,23
405,0x4CFF,0x0DFF,0x060A0,0x05DA0,0x3B,0x0FF,10,12,D5,D7
406,0x4D00,0x0E00,0x0609F,0x05DA0,0x3B,0x100,12,30,D8,F6
407,0x4D01,0x0E01,0x0609E,0x05DA0,0x3B,0x101,10,12,D7,D9
408,0x4D02,0x0E02,0x0609D,0x05DA0,0x3B,0x102,12,0F,DA,D7
411,0x4D05,0x0E05,0x0609A,0x05DA0,0x3B,0x105,D0,10,9B,DB
412,0x4D06,0x0E06,0x06099,0x05DA0,0x3B,0x106,BE,12,8A,DE
413,0x4D07,0x0E07,0x06098,0x05DA0,0x3B,0x107,E0,10,AD,DD
414,0x4D08,0x0E08,0x06097,0x05DA0,0x3B,0x108,28,12,F6,E0
415,0x4D09,0x0E09,0x06096,0x05DA0,0x3B,0x109,20,10,EF,DF
416,0x4D0A,0x0E0A,0x06095,0x05DA0,0x3B,0x10A,DD,12,AD,E2
417,0x4D0B,0x0E0B,0x06094,0x05DA0,0x3B,0x10B,B0,10,81,E1
418,0x4D0C,0x0E0C,0x06093,0x05DA0,0x3B,0x10C,B6,12,88,E4
419,0x4D0D,0x0E0D,0x06092,0x05DA0,0x3B,0x10D,C0,10,93,E3
420,0x4D0E,0x0E0E,0x06091,0x05DA0,0x3B,0x10E,18,12,EC,E6
421,0x4D0F,0x0E0F,0x06090,0x05DA0,0x3B,0x10F,A0,30,75,05
422,0x4D10,0x0E10,0x0608F,0x05DA0,0x3B,0x110,A2,14,78,EA
423,0x4D11,0x0E11,0x0608E,0x05DA0,0x3B,0x111,30,10,07,E7
424,0x4D12,0x0E12,0x0608D,0x05DA0,0x3B,0x112,E3,12,BB,EA
425,0x4D13,0x0E13,0x0608C,0x05DA0,0x3B,0x113,80,F0,59,C9
426,0x4D14,0x0E14,0x0608B,0x05DA0,0x3B,0x114,28,E3,02,BD
427,0x4D15,0x0E15,0x0608A,0x05DA0,0x3B,0x115,50,10,2B,EB
428,0x4D16,0x0E16,0x06089,0x05DA0,0x3B,0x116,19,DF,F5,BB
429,0x4D17,0x0E17,0x06088,0x05DA0,0x3B,0x117,C0,30,9D,0D
430,0x4D18,0x0E18,0x06087,0x05DA0,0x3B,0x118,38,E0,16,BE
431,0x4D19,0x0E19,0x06086,0x05DA0,0x3B,0x119,B0,10,8F,EF
432,0x4D1A,0x0E1A,0x06085,0x05DA0,0x3B,0x11A,38,12,18,F2
433,0x4D1B,0x0E1B,0x06084,0x05DA0,0x3B,0x11B,E0,30,C1,11
434,0x4D1C,0x0E1C,0x06083,0x05DA0,0x3B,0x11C,F7,14,D9,F6
435,0x4D1D,0x0E1D,0x06082,0x05DA0,0x3B,0x11D,30,10,13,F3
445,0x4D27,0x0E27,0x06078,0x05DA0,0x3B,0x127,0F,10,FC,FD
446,0x4D28,0x0E28,0x06077,0x05DA0,0x3B,0x128,10,12,FE,00
447,0x4D29,0x0E29,0x06076,0x05DA0,0x3B,0x129,12,10,01,FF
448,0x4D2A,0x0E2A,0x06075,0x05DA0,0x3B,0x12A,10,12,00,02
449,0x4D2B,0x0E2B,0x06074,0x05DA0,0x3B,0x12B,12,10,03,01
450,0x4D2C,0x0E2C,0x06073,0x05DA0,0x3B,0x12C,D0,12,C2,04
451,0x4D2D,0x0E2D,0x06072,0x05DA0,0x3B,0x12D,19,10,0C,03
452,0x4D2E,0x0E2E,0x06071,0x05DA0,0x3B,0x12E,E0,12,D4,06
453,0x4D2F,0x0E2F,0x06070,0x05DA0,0x3B,0x12F,28,10,1D,05
454,0x4D30,0x0E30,0x0606F,0x05DA0,0x3B,0x130,80,12,76,08
455,0x4D31,0x0E31,0x0606E,0x05DA0,0x3B,0x131,EE,10,E5,07
456,0x4D32,0x0E32,0x0606D,0x05DA0,0x3B,0x132,50,12,48,0A
457,0x4D33,0x0E33,0x0606C,0x05DA0,0x3B,0x133,C6,10,BF,09
458,0x4D34,0x0E34,0x0606B,0x05DA0,0x3B,0x134,20,12,1A,0C
459,0x4D35,0x0E35,0x0606A,0x05DA0,0x3B,0x135,39,10,34,0B
460,0x4D36,0x0E36,0x06069,0x05DA0,0x3B,0x136,B0,12,AC,0E
461,0x4D37,0x0E37,0x06068,0x05DA0,0x3B,0x137,70,10,6D,0D
462,0x4D38,0x0E38,0x06067,0x05DA0,0x3B,0x138,B0,12,AE,10
463,0x4D39,0x0E39,0x06066,0x05DA0,0x3B,0x139,38,10,37,0F
464,0x4D3A,0x0E3A,0x06065,0x05DA0,0x3B,0x13A,00,12,00,12
465,0x4D3B,0x0E3B,0x06064,0x05DA0,0x3B,0x13B,28,10,29,11
466,0x4D3C,0x0E3C,0x06063,0x05DA0,0x3B,0x13C,D0,12,D2,14
467,0x4D3D,0x0E3D,0x06062,0x05DA0,0x3B,0x13D,38,10,3B,13
468,0x4D3E,0x0E3E,0x06061,0x05DA0,0x3B,0x13E,60,12,64,16
469,0x4D3F,0x0E3F,0x06060,0x05DA0,0x3B,0x13F,18,10,1D,15
470,0x4D40,0x0E40,0x0605F,0x05DA0,0x3B,0x140,50,12,56,18
471,0x4D41,0x0E41,0x0605E,0x05DA0,0x3B,0x141,12,10,19,17
472,0x4D42,0x0E42,0x0605D,0x05DA0,0x3B,0x142,50,12,58,1A
473,0x4D43,0x0E43,0x0605C,0x05DA0,0x3B,0x143,12,10,1B,19
474,0x4D44,0x0E44,0x0605B,0x05DA0,0x3B,0x144,50,12,5A,1C
475,0x4D45,0x0E45,0x0605A,0x05DA0,0x3B,0x145,12,10,1D,1B
476,0x4D46,0x0E46,0x06059,0x05DA0,0x3B,0x146,50,12,5C,1E
477,0x4D47,0x0E47,0x06058,0x05DA0,0x3B,0x147,12,10,1F,1D
478,0x4D48,0x0E48,0x06057,0x05DA0,0x3B,0x148,30,12,3E,20
479,0x4D49,0x0E49,0x06056,0x05DA0,0x3B,0x149,12,10,21,1F
480,0x4D4A,0x0E4A,0x06055,0x05DA0,0x3B,0x14A,10,12,20,22
481,0x4D4B,0x0E4B,0x06054,0x05DA0,0x3B,0x14B,12,10,23,21
482,0x4D4C,0x0E4C,0x06053,0x05DA0,0x3B,0x14C,10,12,22,24
483,0x4D4D,0x0E4D,0x06052,0x05DA0,0x3B,0x14D,12,10,25,23
484,0x4D4E,0x0E4E,0x06051,0x05DA0,0x3B,0x14E,10,12,24,26
485,0x4D4F,0x0E4F,0x06050,0x05DA0,0x3B,0x14F,12,10,27,25
486,0x4D50,0x0E50,0x0604F,0x05DA0,0x3B,0x150,0F,12,25,28
491,0x4D55,0x0E55,0x0604A,0x05DA0,0x3B,0x155,10,B0,2B,CB
492,0x4D56,0x0E56,0x06049,0x05DA0,0x3B,0x156,12,21,2E,3D
493,0x4D57,0x0E57,0x06048,0x05DA0,0x3B,0x157,10,20,2D,3D
494,0x4D58,0x0E58,0x06047,0x05DA0,0x3B,0x158,12,E7,30,05
495,0x4D59,0x0E59,0x06046,0x05DA0,0x3B,0x159,30,10,4F,2F
496,0x4D5A,0x0E5A,0x06045,0x05DA0,0x3B,0x15A,14,12,34,32
499,0x4D5D,0x0E5D,0x06042,0x05DA0,0x3B,0x15D,90,10,B3,33
500,0x4D5E,0x0E5E,0x06041,0x05DA0,0x3B,0x15E,40,12,64,36
501,0x4D5F,0x0E5F,0x06040,0x05DA0,0x3B,0x15F,E0,10,05,35
502,0x4D60,0x0E60,0x0603F,0x05DA0,0x3B,0x160,F4,12,1A,38
503,0x4D61,0x0E61,0x0603E,0x05DA0,0x3B,0x161,90,10,B7,37
504,0x4D62,0x0E62,0x0603D,0x05DA0,0x3B,0x162,1B,12,43,3A
505,0x4D63,0x0E63,0x0603C,0x05DA0,0x3B,0x163,F0,70,19,99
506,0x4D64,0x0E64,0x0603B,0x05DA0,0x3B,0x164,1B,27,45,51
507,0x4D65,0x0E65,0x0603A,0x05DA0,0x3B,0x165,30,F0,5B,1B
508,0x4D66,0x0E66,0x06039,0x05DA0,0x3B,0x166,2A,26,56,52
509,0x4D67,0x0E67,0x06038,0x05DA0,0x3B,0x167,50,C0,7D,ED
510,0x4D68,0x0E68,0x06037,0x05DA0,0x3B,0x168,2B,26,59,54
511,0x4D69,0x0E69,0x06036,0x05DA0,0x3B,0x169,10,60,3F,8F
512,0x4D6A,0x0E6A,0x06035,0x05DA0,0x3B,0x16A,12,26,42,56
513,0x4D6B,0x0E6B,0x06034,0x05DA0,0x3B,0x16B,30,10,61,41
514,0x4D6C,0x0E6C,0x06033,0x05DA0,0x3B,0x16C,14,12,46,44
515,0x4D6D,0x0E6D,0x06032,0x05DA0,0x3B,0x16D,10,40,43,73
516,0x4D6E,0x0E6E,0x06031,0x05DA0,0x3B,0x16E,12,27,46,5B
517,0x4D6F,0x0E6F,0x06030,0x05DA0,0x3B,0x16F,10,50,45,85
518,0x4D70,0x0E70,0x0602F,0x05DA0,0x3B,0x170,12,26,48,5C
520,0x4D72,0x0E72,0x0602D,0x05DA0,0x3B,0x172,12,26,4A,5E
521,0x4D73,0x0E73,0x0602C,0x05DA0,0x3B,0x173,10,D0,49,09
522,0x4D74,0x0E74,0x0602B,0x05DA0,0x3B,0x174,12,26,4C,60
569,0x4DA3,0x0EA3,0x05FFC,0x05DA0,0x3B,0x1A3,B0,10,19,79
570,0x4DA4,0x0EA4,0x05FFB,0x05DA0,0x3B,0x1A4,E8,12,52,7C
571,0x4DA5,0x0EA5,0x05FFA,0x05DA0,0x3B,0x1A5,80,F0,EB,5B
572,0x4DA6,0x0EA6,0x05FF9,0x05DA0,0x3B,0x1A6,E4,D9,50,45
574,0x4DA8,0x0EA8,0x05FF7,0x05DA0,0x3B,0x1A8,12,DF,80,4D
583,0x4DB1,0x0EB1,0x05FEE,0x05DA0,0x3B,0x1B1,70,10,E7,87
584,0x4DB2,0x0EB2,0x05FED,0x05DA0,0x3B,0x1B2,27,12,9F,8A
585,0x4DB3,0x0EB3,0x05FEC,0x05DA0,0x3B,0x1B3,F0,50,69,C9
586,0x4DB4,0x0EB4,0x05FEB,0x05DA0,0x3B,0x1B4,26,E3,A0,5D
587,0x4DB5,0x0EB5,0x05FEA,0x05DA0,0x3B,0x1B5,C0,00,3B,7B
588,0x4DB6,0x0EB6,0x05FE9,0x05DA0,0x3B,0x1B6,26,6C,A2,E8
589,0x4DB7,0x0EB7,0x05FE8,0x05DA0,0x3B,0x1B7,60,C0,DD,3D
590,0x4DB8,0x0EB8,0x05FE7,0x05DA0,0x3B,0x1B8,26,3F,A4,BD
593,0x4DBB,0x0EBB,0x05FE4,0x05DA0,0x3B,0x1BB,40,10,C1,91
594,0x4DBC,0x0EBC,0x05FE3,0x05DA0,0x3B,0x1BC,27,12,A9,94
595,0x4DBD,0x0EBD,0x05FE2,0x05DA0,0x3B,0x1BD,50,60,D3,E3
596,0x4DBE,0x0EBE,0x05FE1,0x05DA0,0x3B,0x1BE,26,E5,AA,69
597,0x4DBF,0x0EBF,0x05FE0,0x05DA0,0x3B,0x1BF,10,D0,95,55
598,0x4DC0,0x0EC0,0x05FDF,0x05DA0,0x3B,0x1C0,26,31,AC,B7
599,0x4DC1,0x0EC1,0x05FDE,0x05DA0,0x3B,0x1C1,D0,A0,57,27
600,0x4DC2,0x0EC2,0x05FDD,0x05DA0,0x3B,0x1C2,26,E6,AE,6E
649,0x4DF3,0x0EF3,0x05FAC,0x05DA0,0x3B,0x1F3,60,10,19,C9
650,0x4DF4,0x0EF4,0x05FAB,0x05DA0,0x3B,0x1F4,71,12,2B,CC
651,0x4DF5,0x0EF5,0x05FAA,0x05DA0,0x3B,0x1F5,E0,C0,9B,7B
652,0x4DF6,0x0EF6,0x05FA9,0x05DA0,0x3B,0x1F6,F4,3F,B0,FB
653,0x4DF7,0x0EF7,0x05FA8,0x05DA0,0x3B,0x1F7,10,B0,CD,6D
654,0x4DF8,0x0EF8,0x05FA7,0x05DA0,0x3B,0x1F8,12,24,D0,E2
655,0x4DF9,0x0EF9,0x05FA6,0x05DA0,0x3B,0x1F9,10,70,CF,2F
656,0x4DFA,0x0EFA,0x05FA5,0x05DA0,0x3B,0x1FA,12,34,D2,F4
657,0x4DFB,0x0EFB,0x05FA4,0x05DA0,0x3B,0x1FB,10,B0,D1,71
658,0x4DFC,0x0EFC,0x05FA3,0x05DA0,0x3B,0x1FC,12,9F,D4,61
665,0x4E03,0x0F03,0x05F9C,0x05DA0,0x3B,0x203,10,50,DA,1A
666,0x4E04,0x0F04,0x05F9B,0x05DA0,0x3B,0x204,12,E3,DD,AE
667,0x4E05,0x0F05,0x05F9A,0x05DA0,0x3B,0x205,10,00,DC,CC
668,0x4E06,0x0F06,0x05F99,0x05DA0,0x3B,0x206,12,6C,DF,39
669,0x4E07,0x0F07,0x05F98,0x05DA0,0x3B,0x207,10,C0,DE,8E
670,0x4E08,0x0F08,0x05F97,0x05DA0,0x3B,0x208,12,3F,E1,0E
671,0x4E09,0x0F09,0x05F96,0x05DA0,0x3B,0x209,30,10,00,E0
672,0x4E0A,0x0F0A,0x05F95,0x05DA0,0x3B,0x20A,9D,12,6E,E3
675,0x4E0D,0x0F0D,0x05F92,0x05DA0,0x3B,0x20D,10,60,E4,34
676,0x4E0E,0x0F0E,0x05F91,0x05DA0,0x3B,0x20E,12,E5,E7,BA
677,0x4E0F,0x0F0F,0x05F90,0x05DA0,0x3B,0x20F,00,D0,D6,A6
678,0x4E10,0x0F10,0x05F8F,0x05DA0,0x3B,0x210,B2,31,89,08
679,0x4E11,0x0F11,0x05F8E,0x05DA0,0x3B,0x211,90,A0,68,78
680,0x4E12,0x0F12,0x05F8D,0x05DA0,0x3B,0x212,F9,E6,D2,BF
705,0x4E2B,0x0F2B,0x05F74,0x05DA0,0x3B,0x22B,10,50,02,42
706,0x4E2C,0x0F2C,0x05F73,0x05DA0,0x3B,0x22C,12,39,05,2C
707,0x4E2D,0x0F2D,0x05F72,0x05DA0,0x3B,0x22D,10,70,04,64
708,0x4E2E,0x0F2E,0x05F71,0x05DA0,0x3B,0x22E,12,E6,07,DB
709,0x4E2F,0x0F2F,0x05F70,0x05DA0,0x3B,0x22F,10,50,06,46
710,0x4E30,0x0F30,0x05F6F,0x05DA0,0x3B,0x230,12,E3,09,DA
711,0x4E31,0x0F31,0x05F6E,0x05DA0,0x3B,0x231,10,C0,08,B8
712,0x4E32,0x0F32,0x05F6D,0x05DA0,0x3B,0x232,12,3F,0B,38
715,0x4E35,0x0F35,0x05F6A,0x05DA0,0x3B,0x235,10,20,0C,1C
716,0x4E36,0x0F36,0x05F69,0x05DA0,0x3B,0x236,12,DE,0F,DB
717,0x4E37,0x0F37,0x05F68,0x05DA0,0x3B,0x237,10,A0,0E,9E
718,0x4E38,0x0F38,0x05F67,0x05DA0,0x3B,0x238,12,E6,11,E5
719,0x4E39,0x0F39,0x05F66,0x05DA0,0x3B,0x239,10,B0,10,B0
720,0x4E3A,0x0F3A,0x05F65,0x05DA0,0x3B,0x23A,12,9F,13,A0
729,0x4E43,0x0F43,0x05F5C,0x05DA0,0x3B,0x243,70,10,7A,1A
730,0x4E44,0x0F44,0x05F5B,0x05DA0,0x3B,0x244,1B,12,26,1D
731,0x4E45,0x0F45,0x05F5A,0x05DA0,0x3B,0x245,A0,10,AC,1C
732,0x4E46,0x0F46,0x05F59,0x05DA0,0x3B,0x246,2A,12,37,1F
733,0x4E47,0x0F47,0x05F58,0x05DA0,0x3B,0x247,A0,10,AE,1E
734,0x4E48,0x0F48,0x05F57,0x05DA0,0x3B,0x248,3A,12,49,21
735,0x4E49,0x0F49,0x05F56,0x05DA0,0x3B,0x249,A0,10,B0,20
736,0x4E4A,0x0F4A,0x05F55,0x05DA0,0x3B,0x24A,1A,12,2B,23
751,0x4E59,0x0F59,0x05F46,0x05DA0,0x3B,0x259,30,10,50,30
752,0x4E5A,0x0F5A,0x05F45,0x05DA0,0x3B,0x25A,9D,12,BE,33
757,0x4E5F,0x0F5F,0x05F40,0x05DA0,0x3B,0x25F,00,10,26,36
758,0x4E60,0x0F60,0x05F3F,0x05DA0,0x3B,0x260,B2,12,D9,39
759,0x4E61,0x0F61,0x05F3E,0x05DA0,0x3B,0x261,90,10,B8,38
760,0x4E62,0x0F62,0x05F3D,0x05DA0,0x3B,0x262,F9,12,22,3B
771,0x4E6D,0x0F6D,0x05F32,0x05DA0,0x3B,0x26D,10,C0,44,F4
772,0x4E6E,0x0F6E,0x05F31,0x05DA0,0x3B,0x26E,12,3F,47,74
773,0x4E6F,0x0F6F,0x05F30,0x05DA0,0x3B,0x26F,10,B0,46,E6
774,0x4E70,0x0F70,0x05F2F,0x05DA0,0x3B,0x270,12,24,49,5B
775,0x4E71,0x0F71,0x05F2E,0x05DA0,0x3B,0x271,10,70,48,A8
776,0x4E72,0x0F72,0x05F2D,0x05DA0,0x3B,0x272,12,34,4B,6D
777,0x4E73,0x0F73,0x05F2C,0x05DA0,0x3B,0x273,10,B0,4A,EA
778,0x4E74,0x0F74,0x05F2B,0x05DA0,0x3B,0x274,12,9F,4D,DA
780,0x4E76,0x0F76,0x05F29,0x05DA0,0x3B,0x276,12,E7,4F,24
781,0x4E77,0x0F77,0x05F28,0x05DA0,0x3B,0x277,10,E0,4E,1E
782,0x4E78,0x0F78,0x05F27,0x05DA0,0x3B,0x278,12,E5,51,24
785,0x4E7B,0x0F7B,0x05F24,0x05DA0,0x3B,0x27B,10,00,52,42
786,0x4E7C,0x0F7C,0x05F23,0x05DA0,0x3B,0x27C,12,56,55,99
787,0x4E7D,0x0F7D,0x05F22,0x05DA0,0x3B,0x27D,10,A0,54,E4
788,0x4E7E,0x0F7E,0x05F21,0x05DA0,0x3B,0x27E,12,E6,57,2B
789,0x4E7F,0x0F7F,0x05F20,0x05DA0,0x3B,0x27F,10,C0,56,06
790,0x4E80,0x0F80,0x05F1F,0x05DA0,0x3B,0x280,12,3F,59,86
791,0x4E81,0x0F81,0x05F1E,0x05DA0,0x3B,0x281,00,C0,48,08
792,0x4E82,0x0F82,0x05F1D,0x05DA0,0x3B,0x282,77,E5,C0,2E
793,0x4E83,0x0F83,0x05F1C,0x05DA0,0x3B,0x283,60,10,AA,5A
794,0x4E84,0x0F84,0x05F1B,0x05DA0,0x3B,0x284,6D,12,B8,5D
