ram_addr,new_stored,raw_file_offset,old_raw,new_raw,d88_c,d88_h,d88_r,raw_index
0x4718,50,0x00D047,EB,36,0A,40,3,0x0E7
0x4717,01,0x00D048,E2,E6,0A,40,3,0x0E8
0x4716,0C,0x00D049,E3,F0,0A,40,3,0x0E9
0x4715,15,0x00D04A,62,F8,0A,40,3,0x0EA
0x4714,00,0x00D04B,B7,E2,0A,40,3,0x0EB
0x4713,40,0x00D04C,E6,21,0A,40,3,0x0EC
0x4712,05,0x00D04D,3F,E5,0A,40,3,0x0ED
0x4711,04,0x00D04E,DE,E3,0A,40,3,0x0EE
0x4710,09,0x00D04F,E8,E7,0A,40,3,0x0EF
0x470F,40,0x00D050,F2,1D,0A,40,3,0x0F0
0x470E,05,0x00D051,E5,E1,0A,40,3,0x0F1
0x470D,04,0x00D052,1B,DF,0A,40,3,0x0F2
0x470C,99,0x00D053,1F,73,0A,40,3,0x0F3
0x470B,03,0x00D054,2A,DC,0A,40,3,0x0F4
0x470A,FF,0x00D055,2D,D7,0A,40,3,0x0F5
0x4709,AB,0x00D056,DD,82,0A,40,3,0x0F6
0x4708,88,0x00D057,EB,5E,0A,40,3,0x0F7
0x4707,03,0x00D058,E9,D8,0A,40,3,0x0F8
0x4706,AF,0x00D059,D4,83,0A,40,3,0x0F9
0x4705,FE,0x00D05A,23,D1,0A,40,3,0x0FA
0x4704,0C,0x00D05B,27,DE,0A,40,3,0x0FB
0x4703,EA,0x00D05C,D6,BB,0A,40,3,0x0FC
0x4702,FF,0x00D05D,D5,CF,0A,40,3,0x0FD
0x4701,BF,0x00D05E,D3,8E,0A,40,3,0x0FE
0x4700,FA,0x00D05F,CE,C8,0A,40,3,0x0FF
0x46FF,FF,0x00D060,0D,CC,0A,40,3,0x100
0x46FE,05,0x00D061,20,D0,0A,40,3,0x101
0x46FD,BF,0x00D062,DF,89,0A,40,3,0x102
0x46FC,FE,0x00D063,09,C7,0A,40,3,0x103
0x46FB,00,0x00D064,C9,C8,0A,40,3,0x104
0x46FA,2A,0x00D065,60,F1,0A,40,3,0x105
0x46F9,88,0x00D066,C9,4E,0A,40,3,0x106
0x46F8,03,0x00D067,CF,C8,0A,40,3,0x107
0x46F7,A8,0x00D068,AE,6C,0A,40,3,0x108
0x46F6,02,0x00D069,CD,C5,0A,40,3,0x109
0x46F5,04,0x00D06A,80,C6,0A,40,3,0x10A
0x46F4,0B,0x00D06B,6B,CC,0A,40,3,0x10B
0x46F3,80,0x00D06C,6F,40,0A,40,3,0x10C
0x46F2,0A,0x00D06D,69,C9,0A,40,3,0x10D
0x46F1,04,0x00D06E,C3,C2,0A,40,3,0x10E
0x46F0,00,0x00D06F,A7,BD,0A,40,3,0x10F
0x46EF,80,0x00D070,A7,3C,0A,40,3,0x110
0x46EE,0A,0x00D071,BA,C5,0A,40,3,0x111
0x46ED,04,0x00D072,69,BE,0A,40,3,0x112
0x46EC,00,0x00D073,A3,B9,0A,40,3,0x113
0x46EB,05,0x00D074,67,BD,0A,40,3,0x114
0x46EA,A0,0x00D075,B5,57,0A,40,3,0x115
0x46E9,02,0x00D076,B5,B8,0A,40,3,0x116
0x46E8,04,0x00D077,64,B9,0A,40,3,0x117
0x46E7,99,0x00D078,AE,4D,0A,40,3,0x118
0x46E6,03,0x00D079,5E,B6,0A,40,3,0x119
0x46E5,FF,0x00D07A,B7,B1,0A,40,3,0x11A
0x46E4,D5,0x00D07B,AF,86,0A,40,3,0x11B
0x46E3,57,0x00D07C,B9,07,0A,40,3,0x11C
0x46E2,FD,0x00D07D,2F,AC,0A,40,3,0x11D
0x46E1,FF,0x00D07E,B8,AD,0A,40,3,0x11E
0x46E0,57,0x00D07F,B1,04,0A,40,3,0x11F
0x46DF,FD,0x00D080,B5,A9,0A,40,3,0x120
0x46DE,0A,0x00D081,2B,B5,0A,40,3,0x121
0x46DD,57,0x00D082,2C,01,0A,40,3,0x122
0x46DC,FD,0x00D083,53,A6,0A,40,3,0x123
0x46DB,FF,0x00D084,50,A7,0A,40,3,0x124
0x46DA,5F,0x00D085,51,06,0A,40,3,0x125
0x46D9,FD,0x00D086,AB,A3,0A,40,3,0x126
0x46D8,FF,0x00D087,CF,A4,0A,40,3,0x127
0x46D7,7F,0x00D088,A9,23,0A,40,3,0x128
0x46D6,F5,0x00D089,A3,98,0A,40,3,0x129
0x46D5,09,0x00D08A,42,AB,0A,40,3,0x12A
0x46D4,F5,0x00D08B,CB,96,0A,40,3,0x12B
0x46D3,FF,0x00D08C,48,9F,0A,40,3,0x12C
0x46D2,05,0x00D08D,9F,A4,0A,40,3,0x12D
0x46D1,5F,0x00D08E,A3,FD,0A,40,3,0x12E
0x46D0,FF,0x00D08F,3D,9C,0A,40,3,0x12F
0x46CF,00,0x00D090,A6,9C,0A,40,3,0x130
0x46CE,54,0x00D091,9F,EF,0A,40,3,0x131
0x46CD,50,0x00D092,C4,EA,0A,40,3,0x132
0x46CC,01,0x00D093,43,9A,0A,40,3,0x133
0x46CB,00,0x00D094,9A,98,0A,40,3,0x134
0x46CA,50,0x00D095,9B,E7,0A,40,3,0x135
0x46C9,01,0x00D096,2F,97,0A,40,3,0x136
0x46C8,0A,0x00D097,98,9F,0A,40,3,0x137
0x46C7,50,0x00D098,9D,E4,0A,40,3,0x138
0x46C6,01,0x00D099,12,94,0A,40,3,0x139
0x46C5,00,0x00D09A,87,92,0A,40,3,0x13A
0x46C4,50,0x00D09B,9B,E1,0A,40,3,0x13B
0x46C3,01,0x00D09C,0F,91,0A,40,3,0x13C
0x46C2,00,0x00D09D,64,8F,0A,40,3,0x13D
0x46C1,05,0x00D09E,8D,93,0A,40,3,0x13E
0x46C0,15,0x00D09F,0C,A2,0A,40,3,0x13F
0x46BF,09,0x00D0A0,89,95,0A,40,3,0x140
0x46BE,15,0x00D0A1,8A,A0,0A,40,3,0x141
0x46BD,00,0x00D0A2,5F,8A,0A,40,3,0x142
0x46BC,05,0x00D0A3,88,8E,0A,40,3,0x143
0x46BB,50,0x00D0A4,E7,D8,0A,40,3,0x144
0x46BA,01,0x00D0A5,84,88,0A,40,3,0x145
0x46B9,99,0x00D0A6,5B,1F,0A,40,3,0x146
0x46B8,03,0x00D0A7,84,88,0A,40,3,0x147
0x46B7,FF,0x00D0A8,5B,83,0A,40,3,0x148
0x46B6,AB,0x00D0A9,DA,2E,0A,40,3,0x149
0x46B5,AF,0x00D0AA,81,31,0A,40,3,0x14A
0x46B4,FA,0x00D0AB,D8,7B,0A,40,3,0x14B
0x46B3,FF,0x00D0AC,55,7F,0A,40,3,0x14C
0x46B2,AB,0x00D0AD,D6,2A,0A,40,3,0x14D
0x46B1,FE,0x00D0AE,7E,7C,0A,40,3,0x14E
0x46B0,EB,0x00D0AF,83,68,0A,40,3,0x14F
0x46AF,09,0x00D0B0,91,85,0A,40,3,0x150
0x46AE,AF,0x00D0B1,7B,2A,0A,40,3,0x151
0x46AD,FE,0x00D0B2,81,78,0A,40,3,0x152
0x46AC,FF,0x00D0B3,8E,78,0A,40,3,0x153
0x46AB,AF,0x00D0B4,78,27,0A,40,3,0x154
0x46AA,FE,0x00D0B5,B7,75,0A,40,3,0x155
0x46A9,0C,0x00D0B6,77,82,0A,40,3,0x156
0x46A8,AB,0x00D0B7,75,20,0A,40,3,0x157
0x46A7,AA,0x00D0B8,88,1E,0A,40,3,0x158
0x46A6,06,0x00D0B9,73,79,0A,40,3,0x159
0x46A5,FF,0x00D0BA,B2,71,0A,40,3,0x15A
0x46A4,00,0x00D0BB,76,71,0A,40,3,0x15B
0x46A3,2A,0x00D0BC,74,9A,0A,40,3,0x15C
0x46A2,A8,0x00D0BD,C3,17,0A,40,3,0x15D
0x46A1,0A,0x00D0BE,6E,78,0A,40,3,0x15E
0x46A0,04,0x00D0BF,C1,71,0A,40,3,0x15F
0x469F,00,0x00D0C0,71,6C,0A,40,3,0x160
0x469E,AA,0x00D0C1,6C,15,0A,40,3,0x161
0x469D,02,0x00D0C2,BE,6C,0A,40,3,0x162
0x469C,04,0x00D0C3,7E,6D,0A,40,3,0x163
0x469B,2A,0x00D0C4,B8,92,0A,40,3,0x164
0x469A,09,0x00D0C5,00,70,0A,40,3,0x165
0x4699,A8,0x00D0C6,69,0E,0A,40,3,0x166
0x4698,02,0x00D0C7,6F,67,0A,40,3,0x167
0x4697,04,0x00D0C8,4E,68,0A,40,3,0x168
0x4696,00,0x00D0C9,6E,63,0A,40,3,0x169
0x4695,A0,0x00D0CA,4C,02,0A,40,3,0x16A
0x4694,02,0x00D0CB,20,63,0A,40,3,0x16B
0x4693,04,0x00D0CC,1E,64,0A,40,3,0x16C
0x4692,0C,0x00D0CD,5D,6B,0A,40,3,0x16D
0x4691,AA,0x00D0CE,58,08,0A,40,3,0x16E
0x4690,07,0x00D0CF,47,64,0A,40,3,0x16F
0x468F,00,0x00D0D0,5B,5C,0A,40,3,0x170
0x468E,99,0x00D0D1,1A,F4,0A,40,3,0x171
0x468D,03,0x00D0D2,54,5D,0A,40,3,0x172
0x468C,FF,0x00D0D3,43,58,0A,40,3,0x173
0x468B,D5,0x00D0D4,57,2D,0A,40,3,0x174
0x468A,5F,0x00D0D5,02,B6,0A,40,3,0x175
0x4689,F5,0x00D0D6,5B,4B,0A,40,3,0x176
0x4688,FF,0x00D0D7,FF,54,0A,40,3,0x177
0x4687,55,0x00D0D8,59,A9,0A,40,3,0x178
0x4686,FF,0x00D0D9,4D,52,0A,40,3,0x179
0x4685,D5,0x00D0DA,01,27,0A,40,3,0x17A
0x4683,57,0x00D0DC,D0,A7,0A,40,3,0x17C
0x4682,FD,0x00D0DD,59,4C,0A,40,3,0x17D
0x4681,FF,0x00D0DE,52,4D,0A,40,3,0x17E
0x4680,5F,0x00D0DF,57,AC,0A,40,3,0x17F
0x467F,7D,0x00D0E0,CC,C9,0A,40,3,0x180
0x467E,55,0x00D0E1,55,A0,0A,40,3,0x181
0x467D,06,0x00D0E2,4E,50,0A,40,3,0x182
0x467C,F5,0x00D0E3,E9,3E,0A,40,3,0x183
0x467B,FF,0x00D0E4,C8,47,0A,40,3,0x184
0x467A,5F,0x00D0E5,C9,A6,0A,40,3,0x185
0x4679,55,0x00D0E6,48,9B,0A,40,3,0x186
0x4678,05,0x00D0E7,49,4A,0A,40,3,0x187
0x4677,F5,0x00D0E8,4E,39,0A,40,3,0x188
0x4676,FF,0x00D0E9,47,42,0A,40,3,0x189
0x4674,54,0x00D0EB,C1,95,0A,40,3,0x18B
0x4673,40,0x00D0EC,4A,80,0A,40,3,0x18C
0x4672,15,0x00D0ED,43,54,0A,40,3,0x18D
0x4671,00,0x00D0EE,68,3E,0A,40,3,0x18E
0x4670,55,0x00D0EF,3D,92,0A,40,3,0x18F
0x466F,00,0x00D0F0,64,3C,0A,40,3,0x190
0x466E,15,0x00D0F1,E5,50,0A,40,3,0x191
0x466D,09,0x00D0F2,40,43,0A,40,3,0x192
0x466C,50,0x00D0F3,3B,89,0A,40,3,0x193
0x466B,01,0x00D0F4,3C,39,0A,40,3,0x194
0x466A,00,0x00D0F5,DF,37,0A,40,3,0x195
0x4669,50,0x00D0F6,CF,86,0A,40,3,0x196
0x4668,51,0x00D0F7,38,86,0A,40,3,0x197
0x4667,55,0x00D0F8,CD,89,0A,40,3,0x198
0x4666,06,0x00D0F9,36,39,0A,40,3,0x199
0x4665,15,0x00D0FA,3B,47,0A,40,3,0x19A
0x4664,00,0x00D0FB,B1,31,0A,40,3,0x19B
0x4663,50,0x00D0FC,4F,80,0A,40,3,0x19C
0x4662,55,0x00D0FD,39,84,0A,40,3,0x19D
0x4661,05,0x00D0FE,0E,33,0A,40,3,0x19E
0x4660,15,0x00D0FF,6C,42,0A,40,3,0x19F
0x465F,00,0x00D100,0C,2C,0A,40,3,0x1A0
0x465E,99,0x00D101,2A,C4,0A,40,3,0x1A1
0x465D,03,0x00D102,2F,2D,0A,40,3,0x1A2
0x465C,99,0x00D103,30,C2,0A,40,3,0x1A3
0x465B,03,0x00D104,2C,2B,0A,40,3,0x1A4
0x465A,00,0x00D105,46,27,0A,40,3,0x1A5
0x4659,7E,0x00D106,26,A4,0A,40,3,0x1A6
0x4658,00,0x00D107,A5,25,0A,40,3,0x1A7
0x4657,FF,0x00D108,F3,23,0A,40,3,0x1A8
0x4656,E0,0x00D109,32,03,0A,40,3,0x1A9
0x4655,1F,0x00D10A,22,41,0A,40,3,0x1AA
0x4654,00,0x00D10B,9D,21,0A,40,3,0x1AB
0x4653,3F,0x00D10C,1E,5F,0A,40,3,0x1AC
0x4652,00,0x00D10D,28,1F,0A,40,3,0x1AD
0x4651,08,0x00D10E,1E,26,0A,40,3,0x1AE
0x4650,F0,0x00D10F,15,0D,0A,40,3,0x1AF
0x464F,F3,0x00D110,B5,0F,0A,40,3,0x1B0
0x464E,FF,0x00D111,1E,1A,0A,40,3,0x1B1
0x464D,06,0x00D112,B3,20,0A,40,3,0x1B2
0x464C,1F,0x00D113,1C,38,0A,40,3,0x1B3
0x464B,00,0x00D114,21,18,0A,40,3,0x1B4
0x464A,06,0x00D115,97,1D,0A,40,3,0x1B5
0x4649,03,0x00D116,35,19,0A,40,3,0x1B6
0x4648,99,0x00D117,1F,AE,0A,40,3,0x1B7
0x4647,03,0x00D118,04,17,0A,40,3,0x1B8
0x4646,99,0x00D119,52,AC,0A,40,3,0x1B9
0x4645,03,0x00D11A,F2,15,0A,40,3,0x1BA
0x4644,00,0x00D11B,10,11,0A,40,3,0x1BB
0x4643,7E,0x00D11C,15,8E,0A,40,3,0x1BC
0x4642,00,0x00D11D,16,0F,0A,40,3,0x1BD
0x4641,FC,0x00D11E,12,0A,0A,40,3,0x1BE
0x4640,F1,0x00D11F,2C,FE,0A,40,3,0x1BF
0x463F,07,0x00D120,15,13,0A,40,3,0x1C0
0x463E,04,0x00D121,EE,0F,0A,40,3,0x1C1
0x463D,00,0x00D122,11,0A,0A,40,3,0x1C2
0x463C,3F,0x00D123,0D,48,0A,40,3,0x1C3
0x463A,06,0x00D125,83,0D,0A,40,3,0x1C5
0x4639,E0,0x00D126,06,E6,0A,40,3,0x1C6
0x4638,01,0x00D127,0A,06,0A,40,3,0x1C7
0x4637,F0,0x00D128,43,F4,0A,40,3,0x1C8
0x4636,03,0x00D129,03,06,0A,40,3,0x1C9
0x4635,04,0x00D12A,FA,06,0A,40,3,0x1CA
0x4634,00,0x00D12B,9A,01,0A,40,3,0x1CB
0x4633,FE,0x00D12C,03,FE,0A,40,3,0x1CC
0x4632,00,0x00D12D,98,FF,0A,40,3,0x1CD
0x4631,08,0x00D12E,01,06,0A,40,3,0x1CE
0x4630,03,0x00D12F,FD,00,0A,40,3,0x1CF
0x462F,99,0x00D130,01,95,0A,40,3,0x1D0
0x462E,03,0x00D131,7B,FE,0A,40,3,0x1D1
0x462D,99,0x00D132,19,93,0A,40,3,0x1D2
0x462C,03,0x00D133,F9,FC,0A,40,3,0x1D3
0x462B,00,0x00D134,FE,F8,0A,40,3,0x1D4
0x462A,7E,0x00D135,EF,75,0A,40,3,0x1D5
0x4629,00,0x00D136,35,F6,0A,40,3,0x1D6
0x4628,F8,0x00D137,D5,ED,0A,40,3,0x1D7
0x4627,FB,0x00D138,B5,EF,0A,40,3,0x1D8
0x4626,03,0x00D139,76,F6,0A,40,3,0x1D9
0x4625,04,0x00D13A,F9,F6,0A,40,3,0x1DA
0x4624,00,0x00D13B,F5,F1,0A,40,3,0x1DB
0x4623,3F,0x00D13C,0F,2F,0A,40,3,0x1DC
0x4622,C0,0x00D13D,F8,AF,0A,40,3,0x1DD
0x4621,0F,0x00D13E,E6,FD,0A,40,3,0x1DE
0x4620,00,0x00D13F,FC,ED,0A,40,3,0x1DF
0x461F,FC,0x00D140,EC,E8,0A,40,3,0x1E0
0x461E,07,0x00D141,E7,F2,0A,40,3,0x1E1
0x461D,04,0x00D142,E9,EE,0A,40,3,0x1E2
0x461C,F0,0x00D143,F1,D9,0A,40,3,0x1E3
0x461B,03,0x00D144,81,EB,0A,40,3,0x1E4
0x461A,04,0x00D145,EA,EB,0A,40,3,0x1E5
0x4619,00,0x00D146,7F,E6,0A,40,3,0x1E6
0x4618,FE,0x00D147,E8,E3,0A,40,3,0x1E7
0x4617,09,0x00D148,E4,ED,0A,40,3,0x1E8
0x4616,FE,0x00D149,E8,E1,0A,40,3,0x1E9
0x4615,FF,0x00D14A,62,E1,0A,40,3,0x1EA
0x4614,08,0x00D14B,00,E9,0A,40,3,0x1EB
0x4613,99,0x00D14C,E0,79,0A,40,3,0x1EC
0x4612,03,0x00D14D,E5,E2,0A,40,3,0x1ED
0x4611,99,0x00D14E,DC,77,0A,40,3,0x1EE
0x4610,03,0x00D14F,59,E0,0A,40,3,0x1EF
0x460F,00,0x00D150,BC,DC,0A,40,3,0x1F0
0x460E,7E,0x00D151,9C,59,0A,40,3,0x1F1
0x460D,00,0x00D152,5D,DA,0A,40,3,0x1F2
0x460C,E0,0x00D153,E0,B9,0A,40,3,0x1F3
0x460B,FF,0x00D154,DC,D7,0A,40,3,0x1F4
0x460A,09,0x00D155,F6,E0,0A,40,3,0x1F5
0x4609,3F,0x00D156,D6,15,0A,40,3,0x1F6
0x4608,F0,0x00D157,DA,C5,0A,40,3,0x1F7
0x4607,7F,0x00D158,D0,53,0A,40,3,0x1F8
0x4606,80,0x00D159,12,53,0A,40,3,0x1F9
0x4605,FF,0x00D15A,D2,D1,0A,40,3,0x1FA
0x4604,03,0x00D15B,CD,D4,0A,40,3,0x1FB
0x4603,04,0x00D15C,CF,D4,0A,40,3,0x1FC
0x4602,F0,0x00D15D,D7,BF,0A,40,3,0x1FD
0x4601,03,0x00D15E,67,D1,0A,40,3,0x1FE
0x4600,04,0x00D15F,D0,D1,0A,40,3,0x1FF
0x45FF,F8,0x00D160,65,C4,0A,40,3,0x200
0x45FE,FF,0x00D161,CD,C9,0A,40,3,0x201
0x45FD,1F,0x00D162,C5,E8,0A,40,3,0x202
0x45FC,00,0x00D163,D4,C8,0A,40,3,0x203
0x45FB,FE,0x00D164,C8,C5,0A,40,3,0x204
0x45FA,FF,0x00D165,3E,C5,0A,40,3,0x205
0x45F9,08,0x00D166,41,CD,0A,40,3,0x206
0x45F8,99,0x00D167,A4,5D,0A,40,3,0x207
0x45F7,03,0x00D168,C2,C6,0A,40,3,0x208
0x45F6,99,0x00D169,C7,5B,0A,40,3,0x209
0x45F5,03,0x00D16A,C8,C4,0A,40,3,0x20A
0x45F4,FC,0x00D16B,C4,BC,0A,40,3,0x20B
0x45F3,7F,0x00D16C,DE,3E,0A,40,3,0x20C
0x45F1,C0,0x00D16E,C2,7D,0A,40,3,0x20E
0x45EF,09,0x00D170,B9,C4,0A,40,3,0x210
0x45EE,3F,0x00D171,BA,F9,0A,40,3,0x211
0x45ED,00,0x00D172,C0,B9,0A,40,3,0x212
0x45EC,FF,0x00D173,BB,B7,0A,40,3,0x213
0x45EB,E1,0x00D174,50,98,0A,40,3,0x214
0x45EA,3F,0x00D175,B9,F5,0A,40,3,0x215
0x45E9,00,0x00D176,4E,B5,0A,40,3,0x216
0x45E8,F0,0x00D177,B7,A4,0A,40,3,0x217
0x45E7,03,0x00D178,AF,B6,0A,40,3,0x218
0x45E6,04,0x00D179,B1,B6,0A,40,3,0x219
0x45E5,FF,0x00D17A,B9,B0,0A,40,3,0x21A
0x45E4,06,0x00D17B,B1,B6,0A,40,3,0x21B
0x45E3,0A,0x00D17C,AF,B9,0A,40,3,0x21C
0x45E2,E0,0x00D17D,2A,8E,0A,40,3,0x21D
0x45E1,0F,0x00D17E,8D,BC,0A,40,3,0x21E
0x45E0,09,0x00D17F,AB,B5,0A,40,3,0x21F
0x45DF,99,0x00D180,B0,44,0A,40,3,0x220
0x45DE,03,0x00D181,B1,AD,0A,40,3,0x221
0x45DD,99,0x00D182,AD,42,0A,40,3,0x222
0x45DC,03,0x00D183,C7,AB,0A,40,3,0x223
0x45DB,FC,0x00D184,A7,A3,0A,40,3,0x224
0x45DA,7F,0x00D185,26,25,0A,40,3,0x225
0x45D9,00,0x00D186,C4,A5,0A,40,3,0x226
0x45D8,C0,0x00D187,9C,64,0A,40,3,0x227
0x45D7,7F,0x00D188,A6,22,0A,40,3,0x228
0x45D6,09,0x00D189,A6,AB,0A,40,3,0x229
0x45D5,3F,0x00D18A,61,E0,0A,40,3,0x22A
0x45D4,00,0x00D18B,9F,A0,0A,40,3,0x22B
0x45D3,F8,0x00D18C,A6,97,0A,40,3,0x22C
0x45D2,F7,0x00D18D,AD,95,0A,40,3,0x22D
0x45D1,0F,0x00D18E,9D,AC,0A,40,3,0x22E
0x45D0,E0,0x00D18F,B5,7C,0A,40,3,0x22F
0x45CF,FF,0x00D190,9E,9A,0A,40,3,0x230
0x45CE,83,0x00D191,33,1D,0A,40,3,0x231
0x45CD,1F,0x00D192,9C,B8,0A,40,3,0x232
0x45CC,00,0x00D193,94,98,0A,40,3,0x233
0x45CB,F8,0x00D194,96,8F,0A,40,3,0x234
0x45CA,01,0x00D195,9E,97,0A,40,3,0x235
0x45C9,00,0x00D196,16,95,0A,40,3,0x236
0x45C8,05,0x00D197,9D,99,0A,40,3,0x237
0x45C7,E0,0x00D198,7A,73,0A,40,3,0x238
0x45C6,0F,0x00D199,53,A1,0A,40,3,0x239
0x45C5,00,0x00D19A,14,91,0A,40,3,0x23A
0x45C4,05,0x00D19B,97,95,0A,40,3,0x23B
0x45C3,00,0x00D19C,93,8F,0A,40,3,0x23C
0x45C2,19,0x00D19D,AD,A7,0A,40,3,0x23D
0x45C1,03,0x00D19E,8D,90,0A,40,3,0x23E
0x45C0,99,0x00D19F,7C,25,0A,40,3,0x23F
0x45BF,03,0x00D1A0,9A,8E,0A,40,3,0x240
0x45BE,00,0x00D1A1,7A,8A,0A,40,3,0x241
0x45BD,7E,0x00D1A2,A8,07,0A,40,3,0x242
0x45BC,00,0x00D1A3,48,88,0A,40,3,0x243
0x45BB,80,0x00D1A4,86,07,0A,40,3,0x244
0x45BA,3F,0x00D1A5,8D,C5,0A,40,3,0x245
0x45B9,09,0x00D1A6,94,8E,0A,40,3,0x246
0x45B8,3F,0x00D1A7,84,C3,0A,40,3,0x247
0x45B7,00,0x00D1A8,9C,83,0A,40,3,0x248
0x45B6,E0,0x00D1A9,85,62,0A,40,3,0x249
0x45B5,FF,0x00D1AA,1A,80,0A,40,3,0x24A
0x45B3,04,0x00D1AC,88,83,0A,40,3,0x24C
0x45B2,E0,0x00D1AD,FE,5E,0A,40,3,0x24D
0x45B1,FF,0x00D1AE,9C,7C,0A,40,3,0x24E
0x45B0,83,0x00D1AF,85,FF,0A,40,3,0x24F
0x45AF,1F,0x00D1B0,FB,9A,0A,40,3,0x250
0x45AE,00,0x00D1B1,79,7A,0A,40,3,0x251
0x45AD,F8,0x00D1B2,7E,71,0A,40,3,0x252
0x45AC,01,0x00D1B3,5F,79,0A,40,3,0x253
0x45AB,00,0x00D1B4,38,77,0A,40,3,0x254
0x45AA,05,0x00D1B5,F9,7B,0A,40,3,0x255
0x45A9,E0,0x00D1B6,7C,55,0A,40,3,0x256
0x45A8,0F,0x00D1B7,78,83,0A,40,3,0x257
0x45A7,00,0x00D1B8,92,73,0A,40,3,0x258
0x45A6,05,0x00D1B9,72,77,0A,40,3,0x259
0x45A5,00,0x00D1BA,51,71,0A,40,3,0x25A
0x45A4,19,0x00D1BB,77,89,0A,40,3,0x25B
0x45A3,03,0x00D1BC,73,72,0A,40,3,0x25C
0x45A2,99,0x00D1BD,66,07,0A,40,3,0x25D
0x45A1,03,0x00D1BE,8C,70,0A,40,3,0x25E
0x45A0,00,0x00D1BF,2C,6C,0A,40,3,0x25F
0x459F,7E,0x00D1C0,6E,E9,0A,40,3,0x260
0x459E,00,0x00D1C1,6E,6A,0A,40,3,0x261
0x459D,80,0x00D1C2,87,E9,0A,40,3,0x262
0x459C,3F,0x00D1C3,48,A7,0A,40,3,0x263
0x459B,09,0x00D1C4,68,70,0A,40,3,0x264
0x459A,09,0x00D1C5,75,6F,0A,40,3,0x265
0x4599,C0,0x00D1C6,6E,25,0A,40,3,0x266
0x4598,FF,0x00D1C7,E4,63,0A,40,3,0x267
0x4597,00,0x00D1C8,6D,63,0A,40,3,0x268
0x4596,E0,0x00D1C9,66,42,0A,40,3,0x269
0x4595,FF,0x00D1CA,6A,60,0A,40,3,0x26A
0x4594,03,0x00D1CB,E0,63,0A,40,3,0x26B
0x4593,04,0x00D1CC,09,63,0A,40,3,0x26C
0x4592,FF,0x00D1CD,63,5D,0A,40,3,0x26D
0x4591,06,0x00D1CE,FF,63,0A,40,3,0x26E
0x4590,00,0x00D1CF,DC,5C,0A,40,3,0x26F
0x458F,C0,0x00D1D0,DD,1B,0A,40,3,0x270
0x458E,0B,0x00D1D1,5C,65,0A,40,3,0x271
0x458D,03,0x00D1D2,5D,5C,0A,40,3,0x272
0x458C,04,0x00D1D3,62,5C,0A,40,3,0x273
0x458B,00,0x00D1D4,5B,57,0A,40,3,0x274
0x458A,54,0x00D1D5,56,AA,0A,40,3,0x275
0x4589,09,0x00D1D6,F5,5E,0A,40,3,0x276
0x4588,15,0x00D1D7,56,69,0A,40,3,0x277
0x4587,09,0x00D1D8,57,5C,0A,40,3,0x278
0x4586,09,0x00D1D9,FA,5B,0A,40,3,0x279
0x4585,80,0x00D1DA,5B,D1,0A,40,3,0x27A
0x4584,AA,0x00D1DB,54,FA,0A,40,3,0x27B
0x4583,09,0x00D1DC,CF,58,0A,40,3,0x27C
0x4582,A0,0x00D1DD,50,EE,0A,40,3,0x27D
0x4581,02,0x00D1DE,51,4F,0A,40,3,0x27E
0x4580,04,0x00D1DF,56,50,0A,40,3,0x27F
0x457F,AA,0x00D1E0,4F,F5,0A,40,3,0x280
0x457E,06,0x00D1E1,EA,50,0A,40,3,0x281
0x457C,80,0x00D1E3,52,C8,0A,40,3,0x283
0x457B,0B,0x00D1E4,4B,52,0A,40,3,0x284
0x457A,02,0x00D1E5,DF,48,0A,40,3,0x285
0x4579,04,0x00D1E6,48,49,0A,40,3,0x286
0x4578,99,0x00D1E7,4D,DD,0A,40,3,0x287
0x4577,03,0x00D1E8,C3,46,0A,40,3,0x288
0x4576,00,0x00D1E9,61,42,0A,40,3,0x289
0x4575,7E,0x00D1EA,4A,BF,0A,40,3,0x28A
0x4574,00,0x00D1EB,C0,40,0A,40,3,0x28B
0x4573,80,0x00D1EC,3E,BF,0A,40,3,0x28C
0x4572,3F,0x00D1ED,43,7D,0A,40,3,0x28D
0x4571,09,0x00D1EE,24,46,0A,40,3,0x28E
0x456E,80,0x00D1F1,41,BA,0A,40,3,0x291
0x456D,FF,0x00D1F2,3D,38,0A,40,3,0x292
0x456C,09,0x00D1F3,57,41,0A,40,3,0x293
0x456B,F0,0x00D1F4,37,27,0A,40,3,0x294
0x456A,03,0x00D1F5,F6,39,0A,40,3,0x295
0x4569,04,0x00D1F6,36,39,0A,40,3,0x296
0x4568,FC,0x00D1F7,B0,30,0A,40,3,0x297
0x4567,FF,0x00D1F8,41,32,0A,40,3,0x298
0x4566,3F,0x00D1F9,F2,71,0A,40,3,0x299
0x4565,00,0x00D1FA,34,31,0A,40,3,0x29A
0x4564,C0,0x00D1FB,34,F0,0A,40,3,0x29B
0x4563,FF,0x00D1FC,4D,2E,0A,40,3,0x29C
0x4562,07,0x00D1FD,0E,35,0A,40,3,0x29D
0x4561,03,0x00D1FE,2E,30,0A,40,3,0x29E
0x4560,04,0x00D1FF,3B,30,0A,40,3,0x29F
0x455F,00,0x00D200,35,2B,0A,40,3,0x2A0
0x455E,2A,0x00D201,3F,54,0A,40,3,0x2A1
0x455D,00,0x00D202,33,29,0A,40,3,0x2A2
0x455C,80,0x00D203,7D,A8,0A,40,3,0x2A3
