ram_addr,ram_offset,d88_c,d88_h,d88_r,sector_raw_base,raw_index,raw_file_offset,DE,Ccorr,stored_byte,current_raw_byte,reverse_roundtrip
0x3B0F,0x130F,09,40,5,0x00C330,0x0F0,0x00C420,0x0310,37,3F,1B,OK
0x3B0E,0x130E,09,40,5,0x00C330,0x0F1,0x00C421,0x030F,37,0A,E5,OK
0x3B0D,0x130D,09,40,5,0x00C330,0x0F2,0x00C422,0x030E,37,FC,D6,OK
0x3B0C,0x130C,09,40,5,0x00C330,0x0F3,0x00C423,0x030D,37,FF,D8,OK
0x3B0B,0x130B,09,40,5,0x00C330,0x0F4,0x00C424,0x030C,37,07,DF,OK
0x3B0A,0x130A,09,40,5,0x00C330,0x0F5,0x00C425,0x030B,37,03,DA,OK
0x3B09,0x1309,09,40,5,0x00C330,0x0F6,0x00C426,0x030A,37,03,D9,OK
0x3B08,0x1308,09,40,5,0x00C330,0x0F7,0x00C427,0x0309,37,04,D9,OK
0x3B07,0x1307,09,40,5,0x00C330,0x0F8,0x00C428,0x0308,37,0B,DF,OK
0x3B06,0x1306,09,40,5,0x00C330,0x0F9,0x00C429,0x0307,37,C0,93,OK
0x3B05,0x1305,09,40,5,0x00C330,0x0FA,0x00C42A,0x0306,37,90,62,OK
0x3B04,0x1304,09,40,5,0x00C330,0x0FB,0x00C42B,0x0305,37,03,D4,OK
0x3B03,0x1303,09,40,5,0x00C330,0x0FC,0x00C42C,0x0304,37,8C,5C,OK
0x3B02,0x1302,09,40,5,0x00C330,0x0FD,0x00C42D,0x0303,37,03,D2,OK
0x3B01,0x1301,09,40,5,0x00C330,0x0FE,0x00C42E,0x0302,37,F8,C6,OK
0x3B00,0x1300,09,40,5,0x00C330,0x0FF,0x00C42F,0x0301,37,0B,D8,OK
0x3AFF,0x12FF,09,40,5,0x00C330,0x100,0x00C430,0x0300,37,1F,EB,OK
0x3AFE,0x12FE,09,40,5,0x00C330,0x101,0x00C431,0x02FF,37,00,CA,OK
0x3AFD,0x12FD,09,40,5,0x00C330,0x102,0x00C432,0x02FE,37,0C,D5,OK
0x3AFC,0x12FC,09,40,5,0x00C330,0x103,0x00C433,0x02FD,37,1F,E7,OK
0x3AFB,0x12FB,09,40,5,0x00C330,0x104,0x00C434,0x02FC,37,00,C7,OK
0x3AFA,0x12FA,09,40,5,0x00C330,0x105,0x00C435,0x02FB,37,09,CF,OK
0x3AF9,0x12F9,09,40,5,0x00C330,0x106,0x00C436,0x02FA,37,03,C8,OK
0x3AF8,0x12F8,09,40,5,0x00C330,0x107,0x00C437,0x02F9,37,FF,C3,OK
0x3AF7,0x12F7,09,40,5,0x00C330,0x108,0x00C438,0x02F8,37,08,CB,OK
0x3AF6,0x12F6,09,40,5,0x00C330,0x109,0x00C439,0x02F7,37,0F,D1,OK
0x3AF5,0x12F5,09,40,5,0x00C330,0x10A,0x00C43A,0x02F6,37,86,47,OK
0x3AF4,0x12F4,09,40,5,0x00C330,0x10B,0x00C43B,0x02F5,37,03,C3,OK
0x3AF3,0x12F3,09,40,5,0x00C330,0x10C,0x00C43C,0x02F4,37,C0,7F,OK
0x3AF2,0x12F2,09,40,5,0x00C330,0x10D,0x00C43D,0x02F3,37,0A,C8,OK
0x3AF1,0x12F1,09,40,5,0x00C330,0x10E,0x00C43E,0x02F2,37,03,C0,OK
0x3AF0,0x12F0,09,40,5,0x00C330,0x10F,0x00C43F,0x02F1,37,04,C0,OK
0x3AEF,0x12EF,09,40,5,0x00C330,0x110,0x00C440,0x02F0,37,00,BB,OK
0x3AEE,0x12EE,09,40,5,0x00C330,0x111,0x00C441,0x02EF,37,07,C1,OK
0x3AED,0x12ED,09,40,5,0x00C330,0x112,0x00C442,0x02EE,37,03,BC,OK
0x3AEC,0x12EC,09,40,5,0x00C330,0x113,0x00C443,0x02ED,37,FC,B4,OK
0x3AEB,0x12EB,09,40,5,0x00C330,0x114,0x00C444,0x02EC,37,0B,C2,OK
0x3AEA,0x12EA,09,40,5,0x00C330,0x115,0x00C445,0x02EB,37,3F,F5,OK
0x3AE9,0x12E9,09,40,5,0x00C330,0x116,0x00C446,0x02EA,37,90,45,OK
0x3AE8,0x12E8,09,40,5,0x00C330,0x117,0x00C447,0x02E9,37,03,B7,OK
0x3AE7,0x12E7,09,40,5,0x00C330,0x118,0x00C448,0x02E8,37,FF,B2,OK
0x3AE6,0x12E6,09,40,5,0x00C330,0x119,0x00C449,0x02E7,37,0C,BE,OK
0x3AE5,0x12E5,09,40,5,0x00C330,0x11A,0x00C44A,0x02E6,37,03,B4,OK
0x3AE4,0x12E4,09,40,5,0x00C330,0x11B,0x00C44B,0x02E5,37,1F,CF,OK
0x3AE3,0x12E3,09,40,5,0x00C330,0x11C,0x00C44C,0x02E4,37,0B,BA,OK
0x3AE2,0x12E2,09,40,5,0x00C330,0x11D,0x00C44D,0x02E3,37,80,2E,OK
0x3AE1,0x12E1,09,40,5,0x00C330,0x11E,0x00C44E,0x02E2,37,3F,EC,OK
0x3AE0,0x12E0,09,40,5,0x00C330,0x11F,0x00C44F,0x02E1,37,0C,B8,OK
0x3ADF,0x12DF,09,40,5,0x00C330,0x120,0x00C450,0x02E0,37,F0,9B,OK
0x3ADE,0x12DE,09,40,5,0x00C330,0x121,0x00C451,0x02DF,37,FF,A9,OK
0x3ADD,0x12DD,09,40,5,0x00C330,0x122,0x00C452,0x02DE,37,08,B1,OK
0x3ADC,0x12DC,09,40,5,0x00C330,0x123,0x00C453,0x02DD,37,03,AB,OK
0x3ADB,0x12DB,09,40,5,0x00C330,0x124,0x00C454,0x02DC,37,03,AA,OK
0x3ADA,0x12DA,09,40,5,0x00C330,0x125,0x00C455,0x02DB,37,04,AA,OK
0x3AD9,0x12D9,09,40,5,0x00C330,0x126,0x00C456,0x02DA,37,0C,B1,OK
0x3AD8,0x12D8,09,40,5,0x00C330,0x127,0x00C457,0x02D9,37,FE,A2,OK
0x3AD7,0x12D7,09,40,5,0x00C330,0x128,0x00C458,0x02D8,37,FF,A2,OK
0x3AD6,0x12D6,09,40,5,0x00C330,0x129,0x00C459,0x02D7,37,06,A8,OK
0x3AD5,0x12D5,09,40,5,0x00C330,0x12A,0x00C45A,0x02D6,37,03,A4,OK
0x3AD4,0x12D4,09,40,5,0x00C330,0x12B,0x00C45B,0x02D5,37,0F,AF,OK
0x3AD3,0x12D3,09,40,5,0x00C330,0x12C,0x00C45C,0x02D4,37,0A,A9,OK
0x3AD2,0x12D2,09,40,5,0x00C330,0x12D,0x00C45D,0x02D3,37,FF,9D,OK
0x3AD1,0x12D1,09,40,5,0x00C330,0x12E,0x00C45E,0x02D2,37,07,A4,OK
0x3AD0,0x12D0,09,40,5,0x00C330,0x12F,0x00C45F,0x02D1,37,03,9F,OK
0x3ACF,0x12CF,09,40,5,0x00C330,0x130,0x00C460,0x02D0,37,3F,DA,OK
0x3ACE,0x12CE,09,40,5,0x00C330,0x131,0x00C461,0x02CF,37,0C,A6,OK
0x3ACD,0x12CD,09,40,5,0x00C330,0x132,0x00C462,0x02CE,37,F0,89,OK
0x3ACC,0x12CC,09,40,5,0x00C330,0x133,0x00C463,0x02CD,37,FF,97,OK
0x3ACB,0x12CB,09,40,5,0x00C330,0x134,0x00C464,0x02CC,37,10,A7,OK
0x3ACA,0x12CA,09,40,5,0x00C330,0x135,0x00C465,0x02CB,37,03,99,OK
0x3AC9,0x12C9,09,40,5,0x00C330,0x136,0x00C466,0x02CA,37,8C,21,OK
0x3AC8,0x12C8,09,40,5,0x00C330,0x137,0x00C467,0x02C9,37,03,97,OK
0x3AC7,0x12C7,09,40,5,0x00C330,0x138,0x00C468,0x02C8,37,E0,73,OK
0x3AC6,0x12C6,09,40,5,0x00C330,0x139,0x00C469,0x02C7,37,0B,9D,OK
0x3AC5,0x12C5,09,40,5,0x00C330,0x13A,0x00C46A,0x02C6,37,7F,10,OK
0x3AC4,0x12C4,09,40,5,0x00C330,0x13B,0x00C46B,0x02C5,37,C0,50,OK
0x3AC3,0x12C3,09,40,5,0x00C330,0x13C,0x00C46C,0x02C4,37,0C,9B,OK
0x3AC2,0x12C2,09,40,5,0x00C330,0x13D,0x00C46D,0x02C3,37,0F,9D,OK
0x3AC1,0x12C1,09,40,5,0x00C330,0x13E,0x00C46E,0x02C2,37,00,8D,OK
0x3AC0,0x12C0,09,40,5,0x00C330,0x13F,0x00C46F,0x02C1,37,08,94,OK
0x3ABF,0x12BF,09,40,5,0x00C330,0x140,0x00C470,0x02C0,37,03,8E,OK
0x3ABE,0x12BE,09,40,5,0x00C330,0x141,0x00C471,0x02BF,37,FC,86,OK
0x3ABD,0x12BD,09,40,5,0x00C330,0x142,0x00C472,0x02BE,37,FF,88,OK
0x3ABC,0x12BC,09,40,5,0x00C330,0x143,0x00C473,0x02BD,37,08,90,OK
0x3ABB,0x12BB,09,40,5,0x00C330,0x144,0x00C474,0x02BC,37,01,88,OK
0x3ABA,0x12BA,09,40,5,0x00C330,0x145,0x00C475,0x02BB,37,00,86,OK
0x3AB9,0x12B9,09,40,5,0x00C330,0x146,0x00C476,0x02BA,37,06,8B,OK
0x3AB8,0x12B8,09,40,5,0x00C330,0x147,0x00C477,0x02B9,37,03,87,OK
0x3AB7,0x12B7,09,40,5,0x00C330,0x148,0x00C478,0x02B8,37,F0,73,OK
0x3AB6,0x12B6,09,40,5,0x00C330,0x149,0x00C479,0x02B7,37,FF,81,OK
0x3AB5,0x12B5,09,40,5,0x00C330,0x14A,0x00C47A,0x02B6,37,06,87,OK
0x3AB4,0x12B4,09,40,5,0x00C330,0x14B,0x00C47B,0x02B5,37,00,80,OK
0x3AB3,0x12B3,09,40,5,0x00C330,0x14C,0x00C47C,0x02B4,37,07,86,OK
0x3AB2,0x12B2,09,40,5,0x00C330,0x14D,0x00C47D,0x02B3,37,03,81,OK
0x3AB1,0x12B1,09,40,5,0x00C330,0x14E,0x00C47E,0x02B2,37,C0,3D,OK
0x3AB0,0x12B0,09,40,5,0x00C330,0x14F,0x00C47F,0x02B1,37,0C,88,OK
0x3AAF,0x12AF,09,40,5,0x00C330,0x150,0x00C480,0x02B0,37,0F,8A,OK
0x3AAE,0x12AE,09,40,5,0x00C330,0x151,0x00C481,0x02AF,37,90,0A,OK
0x3AAD,0x12AD,09,40,5,0x00C330,0x152,0x00C482,0x02AE,37,03,7C,OK
0x3AAC,0x12AC,09,40,5,0x00C330,0x153,0x00C483,0x02AD,37,FF,77,OK
0x3AAB,0x12AB,09,40,5,0x00C330,0x154,0x00C484,0x02AC,37,0C,83,OK
0x3AAA,0x12AA,09,40,5,0x00C330,0x155,0x00C485,0x02AB,37,03,79,OK
0x3AA9,0x12A9,09,40,5,0x00C330,0x156,0x00C486,0x02AA,37,7F,F4,OK
0x3AA8,0x12A8,09,40,5,0x00C330,0x157,0x00C487,0x02A9,37,0C,80,OK
0x3AA7,0x12A7,09,40,5,0x00C330,0x158,0x00C488,0x02A8,37,03,76,OK
0x3AA6,0x12A6,09,40,5,0x00C330,0x159,0x00C489,0x02A7,37,04,76,OK
0x3AA5,0x12A5,09,40,5,0x00C330,0x15A,0x00C48A,0x02A6,37,0C,7D,OK
0x3AA4,0x12A4,09,40,5,0x00C330,0x15B,0x00C48B,0x02A5,37,FC,6C,OK
0x3AA3,0x12A3,09,40,5,0x00C330,0x15C,0x00C48C,0x02A4,37,87,F6,OK
0x3AA2,0x12A2,09,40,5,0x00C330,0x15D,0x00C48D,0x02A3,37,03,71,OK
0x3AA1,0x12A1,09,40,5,0x00C330,0x15E,0x00C48E,0x02A2,37,7F,EC,OK
0x3AA0,0x12A0,09,40,5,0x00C330,0x15F,0x00C48F,0x02A1,37,0C,78,OK
0x3A9F,0x129F,09,40,5,0x00C330,0x160,0x00C490,0x02A0,37,80,EB,OK
0x3A9E,0x129E,09,40,5,0x00C330,0x161,0x00C491,0x029F,37,FF,69,OK
0x3A9D,0x129D,09,40,5,0x00C330,0x162,0x00C492,0x029E,37,07,70,OK
0x3A9C,0x129C,09,40,5,0x00C330,0x163,0x00C493,0x029D,37,03,6B,OK
0x3A9B,0x129B,09,40,5,0x00C330,0x164,0x00C494,0x029C,37,03,6A,OK
0x3A9A,0x129A,09,40,5,0x00C330,0x165,0x00C495,0x029B,37,04,6A,OK
0x3A99,0x1299,09,40,5,0x00C330,0x166,0x00C496,0x029A,37,0A,6F,OK
0x3A98,0x1298,09,40,5,0x00C330,0x167,0x00C497,0x0299,37,FF,63,OK
0x3A97,0x1297,09,40,5,0x00C330,0x168,0x00C498,0x0298,37,07,6A,OK
0x3A96,0x1296,09,40,5,0x00C330,0x169,0x00C499,0x0297,37,03,65,OK
0x3A95,0x1295,09,40,5,0x00C330,0x16A,0x00C49A,0x0296,37,07,68,OK
0x3A94,0x1294,09,40,5,0x00C330,0x16B,0x00C49B,0x0295,37,04,64,OK
0x3A93,0x1293,09,40,5,0x00C330,0x16C,0x00C49C,0x0294,37,0C,6B,OK
0x3A92,0x1292,09,40,5,0x00C330,0x16D,0x00C49D,0x0293,37,FE,5C,OK
0x3A91,0x1291,09,40,5,0x00C330,0x16E,0x00C49E,0x0292,37,FF,5C,OK
0x3A90,0x1290,09,40,5,0x00C330,0x16F,0x00C49F,0x0291,37,10,6C,OK
0x3A8F,0x128F,09,40,5,0x00C330,0x170,0x00C4A0,0x0290,37,03,5E,OK
0x3A8E,0x128E,09,40,5,0x00C330,0x171,0x00C4A1,0x028F,37,8C,E6,OK
0x3A8D,0x128D,09,40,5,0x00C330,0x172,0x00C4A2,0x028E,37,03,5C,OK
0x3A8C,0x128C,09,40,5,0x00C330,0x173,0x00C4A3,0x028D,37,80,D8,OK
0x3A8B,0x128B,09,40,5,0x00C330,0x174,0x00C4A4,0x028C,37,0C,63,OK
0x3A8A,0x128A,09,40,5,0x00C330,0x175,0x00C4A5,0x028B,37,FC,52,OK
0x3A89,0x1289,09,40,5,0x00C330,0x176,0x00C4A6,0x028A,37,FF,54,OK
0x3A88,0x1288,09,40,5,0x00C330,0x177,0x00C4A7,0x0289,37,08,5C,OK
0x3A87,0x1287,09,40,5,0x00C330,0x178,0x00C4A8,0x0288,37,03,56,OK
0x3A86,0x1286,09,40,5,0x00C330,0x179,0x00C4A9,0x0287,37,04,56,OK
0x3A85,0x1285,09,40,5,0x00C330,0x17A,0x00C4AA,0x0286,37,87,D8,OK
0x3A84,0x1284,09,40,5,0x00C330,0x17B,0x00C4AB,0x0285,37,03,53,OK
0x3A83,0x1283,09,40,5,0x00C330,0x17C,0x00C4AC,0x0284,37,80,CF,OK
0x3A82,0x1282,09,40,5,0x00C330,0x17D,0x00C4AD,0x0283,37,0C,5A,OK
0x3A81,0x1281,09,40,5,0x00C330,0x17E,0x00C4AE,0x0282,37,7F,CC,OK
0x3A80,0x1280,09,40,5,0x00C330,0x17F,0x00C4AF,0x0281,37,00,4C,OK
0x3A7F,0x127F,09,40,5,0x00C330,0x180,0x00C4B0,0x0280,37,07,52,OK
0x3A7E,0x127E,09,40,5,0x00C330,0x181,0x00C4B1,0x027F,37,03,4D,OK
0x3A7D,0x127D,09,40,5,0x00C330,0x182,0x00C4B2,0x027E,37,FC,45,OK
0x3A7C,0x127C,09,40,5,0x00C330,0x183,0x00C4B3,0x027D,37,FF,47,OK
0x3A7B,0x127B,09,40,5,0x00C330,0x184,0x00C4B4,0x027C,37,06,4D,OK
0x3A7A,0x127A,09,40,5,0x00C330,0x185,0x00C4B5,0x027B,37,00,46,OK
0x3A79,0x1279,09,40,5,0x00C330,0x186,0x00C4B6,0x027A,37,07,4C,OK
0x3A78,0x1278,09,40,5,0x00C330,0x187,0x00C4B7,0x0279,37,03,47,OK
0x3A77,0x1277,09,40,5,0x00C330,0x188,0x00C4B8,0x0278,37,F8,3B,OK
0x3A76,0x1276,09,40,5,0x00C330,0x189,0x00C4B9,0x0277,37,FF,41,OK
0x3A75,0x1275,09,40,5,0x00C330,0x18A,0x00C4BA,0x0276,37,08,49,OK
0x3A74,0x1274,09,40,5,0x00C330,0x18B,0x00C4BB,0x0275,37,01,41,OK
0x3A73,0x1273,09,40,5,0x00C330,0x18C,0x00C4BC,0x0274,37,90,CF,OK
0x3A72,0x1272,09,40,5,0x00C330,0x18D,0x00C4BD,0x0273,37,03,41,OK
0x3A71,0x1271,09,40,5,0x00C330,0x18E,0x00C4BE,0x0272,37,92,CF,OK
0x3A70,0x1270,09,40,5,0x00C330,0x18F,0x00C4BF,0x0271,37,03,3F,OK
0x3A6F,0x126F,09,40,5,0x00C330,0x190,0x00C4C0,0x0270,37,02,3D,OK
0x3A6E,0x126E,09,40,5,0x00C330,0x191,0x00C4C1,0x026F,37,04,3E,OK
0x3A6D,0x126D,09,40,5,0x00C330,0x192,0x00C4C2,0x026E,37,00,39,OK
0x3A6C,0x126C,09,40,5,0x00C330,0x193,0x00C4C3,0x026D,37,08,40,OK
0x3A6B,0x126B,09,40,5,0x00C330,0x194,0x00C4C4,0x026C,37,03,3A,OK
0x3A6A,0x126A,09,40,5,0x00C330,0x195,0x00C4C5,0x026B,37,FF,35,OK
0x3A69,0x1269,09,40,5,0x00C330,0x196,0x00C4C6,0x026A,37,08,3D,OK
0x3A68,0x1268,09,40,5,0x00C330,0x197,0x00C4C7,0x0269,37,1F,53,OK
0x3A67,0x1267,09,40,5,0x00C330,0x198,0x00C4C8,0x0268,37,87,BA,OK
0x3A66,0x1266,09,40,5,0x00C330,0x199,0x00C4C9,0x0267,37,03,35,OK
0x3A65,0x1265,09,40,5,0x00C330,0x19A,0x00C4CA,0x0266,37,FC,2D,OK
0x3A64,0x1264,09,40,5,0x00C330,0x19B,0x00C4CB,0x0265,37,FF,2F,OK
0x3A63,0x1263,09,40,5,0x00C330,0x19C,0x00C4CC,0x0264,37,07,36,OK
0x3A62,0x1262,09,40,5,0x00C330,0x19D,0x00C4CD,0x0263,37,04,32,OK
0x3A61,0x1261,09,40,5,0x00C330,0x19E,0x00C4CE,0x0262,37,FF,2C,OK
0x3A60,0x1260,09,40,5,0x00C330,0x19F,0x00C4CF,0x0261,37,05,31,OK
0x3A5F,0x125F,09,40,5,0x00C330,0x1A0,0x00C4D0,0x0260,37,86,B1,OK
0x3A5E,0x125E,09,40,5,0x00C330,0x1A1,0x00C4D1,0x025F,37,03,2D,OK
0x3A5D,0x125D,09,40,5,0x00C330,0x1A2,0x00C4D2,0x025E,37,C0,E9,OK
0x3A5C,0x125C,09,40,5,0x00C330,0x1A3,0x00C4D3,0x025D,37,0A,32,OK
0x3A5B,0x125B,09,40,5,0x00C330,0x1A4,0x00C4D4,0x025C,37,7F,A6,OK
0x3A5A,0x125A,09,40,5,0x00C330,0x1A5,0x00C4D5,0x025B,37,98,BE,OK
0x3A59,0x1259,09,40,5,0x00C330,0x1A6,0x00C4D6,0x025A,37,03,28,OK
0x3A58,0x1258,09,40,5,0x00C330,0x1A7,0x00C4D7,0x0259,37,8D,B1,OK
0x3A57,0x1257,09,40,5,0x00C330,0x1A8,0x00C4D8,0x0258,37,03,26,OK
0x3A56,0x1256,09,40,5,0x00C330,0x1A9,0x00C4D9,0x0257,37,FE,20,OK
0x3A55,0x1255,09,40,5,0x00C330,0x1AA,0x00C4DA,0x0256,37,0B,2C,OK
0x3A54,0x1254,09,40,5,0x00C330,0x1AB,0x00C4DB,0x0255,37,F1,11,OK
0x3A53,0x1253,09,40,5,0x00C330,0x1AC,0x00C4DC,0x0254,37,FF,1E,OK
0x3A52,0x1252,09,40,5,0x00C330,0x1AD,0x00C4DD,0x0253,37,08,26,OK
0x3A51,0x1251,09,40,5,0x00C330,0x1AE,0x00C4DE,0x0252,37,00,1D,OK
0x3A50,0x1250,09,40,5,0x00C330,0x1AF,0x00C4DF,0x0251,37,08,24,OK
0x3A4F,0x124F,09,40,5,0x00C330,0x1B0,0x00C4E0,0x0250,37,03,1E,OK
0x3A4E,0x124E,09,40,5,0x00C330,0x1B1,0x00C4E1,0x024F,37,80,9A,OK
0x3A4D,0x124D,09,40,5,0x00C330,0x1B2,0x00C4E2,0x024E,37,0C,25,OK
0x3A4C,0x124C,09,40,5,0x00C330,0x1B3,0x00C4E3,0x024D,37,1F,37,OK
0x3A4B,0x124B,09,40,5,0x00C330,0x1B4,0x00C4E4,0x024C,37,00,17,OK
0x3A4A,0x124A,09,40,5,0x00C330,0x1B5,0x00C4E5,0x024B,37,06,1C,OK
0x3A49,0x1249,09,40,5,0x00C330,0x1B6,0x00C4E6,0x024A,37,03,18,OK
0x3A48,0x1248,09,40,5,0x00C330,0x1B7,0x00C4E7,0x0249,37,80,94,OK
0x3A47,0x1247,09,40,5,0x00C330,0x1B8,0x00C4E8,0x0248,37,0A,1D,OK
0x3A46,0x1246,09,40,5,0x00C330,0x1B9,0x00C4E9,0x0247,37,7F,91,OK
0x3A45,0x1245,09,40,5,0x00C330,0x1BA,0x00C4EA,0x0246,37,00,11,OK
0x3A44,0x1244,09,40,5,0x00C330,0x1BB,0x00C4EB,0x0245,37,06,16,OK
0x3A43,0x1243,09,40,5,0x00C330,0x1BC,0x00C4EC,0x0244,37,03,12,OK
0x3A42,0x1242,09,40,5,0x00C330,0x1BD,0x00C4ED,0x0243,37,C0,CE,OK
0x3A41,0x1241,09,40,5,0x00C330,0x1BE,0x00C4EE,0x0242,37,FF,0C,OK
0x3A40,0x1240,09,40,5,0x00C330,0x1BF,0x00C4EF,0x0241,37,06,12,OK
0x3A3F,0x123F,09,40,5,0x00C330,0x1C0,0x00C4F0,0x0240,37,03,0E,OK
0x3A3E,0x123E,09,40,5,0x00C330,0x1C1,0x00C4F1,0x023F,37,91,9B,OK
0x3A3D,0x123D,09,40,5,0x00C330,0x1C2,0x00C4F2,0x023E,37,03,0C,OK
0x3A3C,0x123C,09,40,5,0x00C330,0x1C3,0x00C4F3,0x023D,37,8D,95,OK
0x3A3B,0x123B,09,40,5,0x00C330,0x1C4,0x00C4F4,0x023C,37,03,0A,OK
0x3A3A,0x123A,09,40,5,0x00C330,0x1C5,0x00C4F5,0x023B,37,04,0A,OK
0x3A39,0x1239,09,40,5,0x00C330,0x1C6,0x00C4F6,0x023A,37,04,09,OK
0x3A38,0x1238,09,40,5,0x00C330,0x1C7,0x00C4F7,0x0239,37,8C,90,OK
0x3A37,0x1237,09,40,5,0x00C330,0x1C8,0x00C4F8,0x0238,37,03,06,OK
0x3A36,0x1236,09,40,5,0x00C330,0x1C9,0x00C4F9,0x0237,37,80,82,OK
0x3A35,0x1235,09,40,5,0x00C330,0x1CA,0x00C4FA,0x0236,37,FF,00,OK
0x3A34,0x1234,09,40,5,0x00C330,0x1CB,0x00C4FB,0x0235,37,08,08,OK
0x3A33,0x1233,09,40,5,0x00C330,0x1CC,0x00C4FC,0x0234,37,01,00,OK
0x3A32,0x1232,09,40,5,0x00C330,0x1CD,0x00C4FD,0x0233,37,87,85,OK
0x3A31,0x1231,09,40,5,0x00C330,0x1CE,0x00C4FE,0x0232,37,03,00,OK
0x3A30,0x1230,09,40,5,0x00C330,0x1CF,0x00C4FF,0x0231,37,FE,FA,OK
0x3A2F,0x122F,09,40,5,0x00C330,0x1D0,0x00C500,0x0230,37,FF,FA,OK
0x3A2E,0x122E,09,40,5,0x00C330,0x1D1,0x00C501,0x022F,37,C7,C1,OK
0x3A2D,0x122D,09,40,5,0x00C330,0x1D2,0x00C502,0x022E,37,FF,F8,OK
0x3A2C,0x122C,09,40,5,0x00C330,0x1D3,0x00C503,0x022D,37,07,FF,OK
0x3A2B,0x122B,09,40,5,0x00C330,0x1D4,0x00C504,0x022C,37,04,FB,OK
0x3A2A,0x122A,09,40,5,0x00C330,0x1D5,0x00C505,0x022B,37,86,7C,OK
0x3A29,0x1229,09,40,5,0x00C330,0x1D6,0x00C506,0x022A,37,03,F8,OK
0x3A28,0x1228,09,40,5,0x00C330,0x1D7,0x00C507,0x0229,37,E0,D4,OK
0x3A27,0x1227,09,40,5,0x00C330,0x1D8,0x00C508,0x0228,37,0A,FD,OK
0x3A26,0x1226,09,40,5,0x00C330,0x1D9,0x00C509,0x0227,37,1F,11,OK
0x3A25,0x1225,09,40,5,0x00C330,0x1DA,0x00C50A,0x0226,37,98,89,OK
0x3A24,0x1224,09,40,5,0x00C330,0x1DB,0x00C50B,0x0225,37,03,F3,OK
0x3A23,0x1223,09,40,5,0x00C330,0x1DC,0x00C50C,0x0224,37,8D,7C,OK
0x3A22,0x1222,09,40,5,0x00C330,0x1DD,0x00C50D,0x0223,37,03,F1,OK
0x3A21,0x1221,09,40,5,0x00C330,0x1DE,0x00C50E,0x0222,37,F8,E5,OK
0x3A20,0x1220,09,40,5,0x00C330,0x1DF,0x00C50F,0x0221,37,FF,EB,OK
0x3A1F,0x121F,09,40,5,0x00C330,0x1E0,0x00C510,0x0220,37,09,F4,OK
0x3A1E,0x121E,09,40,5,0x00C330,0x1E1,0x00C511,0x021F,37,03,ED,OK
0x3A1D,0x121D,09,40,5,0x00C330,0x1E2,0x00C512,0x021E,37,0F,F8,OK
0x3A1C,0x121C,09,40,5,0x00C330,0x1E3,0x00C513,0x021D,37,00,E8,OK
0x3A1B,0x121B,09,40,5,0x00C330,0x1E4,0x00C514,0x021C,37,08,EF,OK
0x3A1A,0x121A,09,40,5,0x00C330,0x1E5,0x00C515,0x021B,37,03,E9,OK
0x3A19,0x1219,09,40,5,0x00C330,0x1E6,0x00C516,0x021A,37,FE,E3,OK
0x3A18,0x1218,09,40,5,0x00C330,0x1E7,0x00C517,0x0219,37,FF,E3,OK
0x3A17,0x1217,09,40,5,0x00C330,0x1E8,0x00C518,0x0218,37,08,EB,OK
0x3A16,0x1216,09,40,5,0x00C330,0x1E9,0x00C519,0x0217,37,07,E9,OK
0x3A15,0x1215,09,40,5,0x00C330,0x1EA,0x00C51A,0x0216,37,04,E5,OK
0x3A14,0x1214,09,40,5,0x00C330,0x1EB,0x00C51B,0x0215,37,00,E0,OK
0x3A13,0x1213,09,40,5,0x00C330,0x1EC,0x00C51C,0x0214,37,06,E5,OK
0x3A12,0x1212,09,40,5,0x00C330,0x1ED,0x00C51D,0x0213,37,03,E1,OK
0x3A11,0x1211,09,40,5,0x00C330,0x1EE,0x00C51E,0x0212,37,F0,CD,OK
0x3A10,0x1210,09,40,5,0x00C330,0x1EF,0x00C51F,0x0211,37,0A,E6,OK
0x3A0F,0x120F,09,40,5,0x00C330,0x1F0,0x00C520,0x0210,37,3F,1A,OK
0x3A0E,0x120E,09,40,5,0x00C330,0x1F1,0x00C521,0x020F,37,00,DA,OK
0x3A0D,0x120D,09,40,5,0x00C330,0x1F2,0x00C522,0x020E,37,06,DF,OK
0x3A0C,0x120C,09,40,5,0x00C330,0x1F3,0x00C523,0x020D,37,03,DB,OK
0x3A0B,0x120B,09,40,5,0x00C330,0x1F4,0x00C524,0x020C,37,FC,D3,OK
0x3A0A,0x120A,09,40,5,0x00C330,0x1F5,0x00C525,0x020B,37,FF,D5,OK
0x3A09,0x1209,09,40,5,0x00C330,0x1F6,0x00C526,0x020A,37,08,DD,OK
0x3A08,0x1208,09,40,5,0x00C330,0x1F7,0x00C527,0x0209,37,1F,F3,OK
0x3A07,0x1207,09,40,5,0x00C330,0x1F8,0x00C528,0x0208,37,91,64,OK
0x3A06,0x1206,09,40,5,0x00C330,0x1F9,0x00C529,0x0207,37,03,D5,OK
0x3A05,0x1205,09,40,5,0x00C330,0x1FA,0x00C52A,0x0206,37,8D,5E,OK
0x3A04,0x1204,09,40,5,0x00C330,0x1FB,0x00C52B,0x0205,37,03,D3,OK
0x3A03,0x1203,09,40,5,0x00C330,0x1FC,0x00C52C,0x0204,37,3E,0D,OK
0x3A02,0x1202,09,40,5,0x00C330,0x1FD,0x00C52D,0x0203,37,8C,5A,OK
